515,0.2014,0.1345,0.01224
516,0.202,0.13481,0.0123
517,0.20259,0.13515,0.01235
518,0.20319,0.13544,0.0124
519,0.20378,0.13567,0.01247
520,0.20435,0.13586,0.01253
521,0.20494,0.13613,0.01259
522,0.20554,0.13642,0.01265
523,0.20614,0.13668,0.01271
524,0.20672,0.13697,0.01276
525,0.20731,0.13734,0.01281
526,0.20792,0.13774,0.01285
527,0.20855,0.13809,0.0129
528,0.20919,0.13837,0.01296
529,0.20981,0.1386,0.01302
530,0.2104,0.13883,0.01308
531,0.21102,0.13915,0.01313
532,0.21165,0.13947,0.01319
533,0.21228,0.13977,0.01324
534,0.21291,0.14004,0.0133
535,0.21357,0.14025,0.01337
536,0.21423,0.14046,0.01345
537,0.21487,0.14071,0.01351
538,0.21552,0.141,0.01357
539,0.21619,0.14131,0.01364
540,0.21687,0.14162,0.01371
541,0.21753,0.14198,0.01376
542,0.2182,0.14228,0.01383
543,0.21887,0.14263,0.01389
544,0.21953,0.14301,0.01394
545,0.22022,0.14335,0.01401
546,0.22089,0.14376,0.01406
547,0.22158,0.14419,0.01411
548,0.22227,0.14458,0.01417
549,0.22295,0.14493,0.01423
550,0.22362,0.14532,0.01428
551,0.2243,0.14567,0.01434
552,0.22499,0.146,0.0144
553,0.22568,0.1463,0.01448
554,0.22638,0.1466,0.01455
555,0.22707,0.14691,0.01462
556,0.22774,0.14724,0.01469
557,0.22841,0.14759,0.01474
558,0.22909,0.14793,0.0148
559,0.22976,0.14824,0.01485
560,0.23039,0.14853,0.0149
561,0.23099,0.14884,0.01493
562,0.23157,0.14918,0.01496
563,0.23214,0.14956,0.01497
564,0.2327,0.14991,0.01499
565,0.23327,0.15025,0.01502
566,0.23385,0.15057,0.01505
567,0.23441,0.15085,0.01507
568,0.23498,0.1512,0.01509
569,0.23554,0.15159,0.0151
570,0.23609,0.15197,0.01512
571,0.23666,0.1523,0.01513
572,0.23723,0.1526,0.01517
573,0.2378,0.15288,0.01522
574,0.23836,0.15317,0.01526
575,0.23892,0.15349,0.0153
576,0.23946,0.1538,0.01534
577,0.23998,0.15407,0.01537
578,0.2405,0.15432,0.01541
579,0.241,0.15455,0.01544
580,0.24147,0.15476,0.01547
581,0.24196,0.15496,0.0155
582,0.24242,0.15513,0.01554
583,0.24286,0.15532,0.01557
584,0.2433,0.15555,0.0156
585,0.24375,0.15576,0.01564
586,0.2442,0.15593,0.01568
587,0.24462,0.15614,0.01573
588,0.24502,0.15652,0.01576
589,0.24541,0.15691,0.01579
590,0.2458,0.15711,0.01582
591,0.24618,0.15711,0.01588
592,0.24654,0.15715,0.01592
593,0.24686,0.15731,0.01594
594,0.24716,0.15752,0.01595
595,0.24746,0.15765,0.01597
596,0.24774,0.15768,0.01599
597,0.24803,0.15768,0.01602
598,0.24831,0.15768,0.01605
599,0.24856,0.1577,0.01607
600,0.2488,0.15776,0.01608
601,0.249,0.15784,0.01609
602,0.2492,0.15788,0.01609
603,0.24941,0.15784,0.01612
604,0.2496,0.15787,0.01614
605,0.24977,0.15795,0.01614
606,0.24995,0.158,0.01616
607,0.25012,0.15801,0.01618
608,0.25027,0.15804,0.01619
609,0.25041,0.15809,0.0162
610,0.25056,0.15809,0.01621
611,0.25071,0.1581,0.01623
612,0.25085,0.15812,0.01624
613,0.25099,0.15814,0.01626
614,0.25111,0.15817,0.01626
615,0.25122,0.1582,0.01627
616,0.25134,0.15821,0.01628
617,0.25146,0.15821,0.01629
618,0.25158,0.15818,0.01631
619,0.25169,0.15815,0.01632
620,0.25179,0.15815,0.01633
621,0.25184,0.1582,0.01633
622,0.2519,0.15826,0.01632
623,0.25196,0.15831,0.01632
624,0.25201,0.15834,0.01631
625,0.25207,0.15837,0.01631
626,0.25213,0.15844,0.01631
627,0.25217,0.15861,0.0163
628,0.2522,0.15886,0.01627
629,0.25224,0.15888,0.01627
630,0.2523,0.15874,0.01628
631,0.25241,0.15865,0.0163
632,0.25252,0.15858,0.01631
633,0.25261,0.15852,0.01632
634,0.25271,0.15846,0.01633
635,0.2528,0.15841,0.01634
636,0.2529,0.15834,0.01636
637,0.253,0.15829,0.01637
638,0.25309,0.15829,0.01637
639,0.25318,0.15831,0.01638
640,0.25326,0.1583,0.01638
641,0.2533,0.15823,0.01638
642,0.25334,0.15814,0.01639
643,0.25338,0.15808,0.01639
644,0.25342,0.15804,0.0164
645,0.25348,0.15802,0.01642
646,0.25349,0.15814,0.01641
647,0.25351,0.15826,0.0164
648,0.25355,0.15828,0.0164
649,0.25357,0.15818,0.0164
650,0.2536,0.15807,0.0164
651,0.25364,0.15806,0.01639
652,0.25367,0.15808,0.01639
653,0.2537,0.15801,0.01638
654,0.25376,0.15796,0.01638
655,0.25382,0.15797,0.01639
656,0.25383,0.15806,0.01636
657,0.25385,0.15796,0.01634
658,0.25389,0.15778,0.01635
659,0.25396,0.15762,0.01637
660,0.254,0.15757,0.01637
661,0.25407,0.15756,0.01636
662,0.25413,0.15756,0.01636
663,0.25422,0.15752,0.01637
664,0.25431,0.15747,0.01638
665,0.25438,0.15744,0.01638
666,0.25444,0.15743,0.01637
667,0.25452,0.15736,0.01638
668,0.25459,0.15733,0.01638
669,0.25467,0.15727,0.01639
670,0.25476,0.15718,0.01641
671,0.25481,0.15706,0.01642
672,0.25485,0.15695,0.01643
673,0.25491,0.15684,0.01644
674,0.25497,0.15676,0.01645
675,0.25502,0.15661,0.01647
676,0.25507,0.15648,0.01648
677,0.25512,0.15639,0.01649
678,0.25517,0.1563,0.0165
679,0.25521,0.15616,0.01651
